Entity,Year,Auunal Emission
Greece,2018.0,7.17809E7
Guatemala,1993.0,5577778.0
High-income countries,1997.0,1.3369927E10
High-income countries,2014.0,1.3634968E10
Hong Kong,1954.0,1798608.0
Hong Kong,2014.0,4.549175E7
India,2013.0,1.9950981E9
International aviation,2010.0,4.5755514E8
Ireland,1970.0,1.939374E7
Ireland,2019.0,3.732575E7
Israel,1997.0,5.4865704E7
Kazakhstan,2008.0,2.2683098E8
Kosovo,2019.0,8389661.0
Kuwait,1975.0,1.6812936E7
Kuwait,1977.0,1.7201412E7
Central African Republic,1950.0,47015.0
Jamaica,1950.0,271136.0
Africa (GCP),2001.0,9.195319E8
Albania,1975.0,4591172.0
Algeria,1973.0,3.82774E7
Angola,1992.0,5164449.0
Argentina,1999.0,1.4767355E8
Armenia,2004.0,3691197.0
Armenia,2010.0,4252750.0
Aruba,1976.0,1219127.0
Asia,1981.0,4.368962E9
Asia,1988.0,6.18906E9
Australia,1955.0,7.196822E7
Belarus,2008.0,6.2836412E7
Belgium,1957.0,9.648707E7
Belgium,1971.0,1.21370504E8
Belgium,2019.0,9.9470264E7
Belize,2006.0,443344.0
Bolivia,1956.0,1106409.0
Bolivia,1965.0,1509330.0
Bosnia and Herzegovina,1986.0,1.9997306E7
Brazil,2014.0,5.57901E8
Cameroon,1993.0,2865801.0
Cameroon,1998.0,5373172.0
Central African Republic,1990.0,183200.0
Central America (GCP),1976.0,1.0373869E8
Congo,1959.0,186864.0
Czechia,1976.0,1.804108E8
Democratic Republic of Congo,1994.0,2750982.0
Dominica,1980.0,36640.0
Estonia,1963.0,1.7021332E7
European Union (27),1964.0,2.6434004E9
Faroe Islands,2015.0,608224.0
Finland,2005.0,5.7047E7
Germany,2020.0,6.472523E8
Ghana,1963.0,1722080.0
Ghana,2021.0,2.0966088E7
Hungary,1986.0,8.324079E7
India,1970.0,1.8172264E8
India,2000.0,9.775264E8
International aviation,1984.0,1.1607706E8
International shipping,1960.0,2.2343672E8
Ireland,1984.0,2.554945E7
Israel,2007.0,6.2799908E7
Jordan,1952.0,194192.0
Jordan,2001.0,1.5609517E7
Kiribati,2021.0,68819.0
Laos,1966.0,234496.0
Andorra,1951.0,0.0
European Union (27),1950.0,1.2777125E9
Afghanistan,1959.0,384571.0
Afghanistan,1995.0,1417327.0
Africa,1952.0,1.1032521E8
Africa,2020.0,1.3564357E9
Africa (GCP),2010.0,1.2153627E9
Andorra,1971.0,0.0
Andorra,2001.0,523952.0
Angola,1955.0,413735.0
Asia (excl. China and India),1965.0,9.9523066E8
Austria,2010.0,7.201733E7
Bangladesh,2022.0,1.0210334E8
Bolivia,1953.0,538459.0
Cambodia,1964.0,340723.0
Cape Verde,2010.0,556928.0
Chad,2010.0,1236006.0
Cuba,2006.0,2.6818162E7
Czechia,2021.0,9.6665224E7
Djibouti,1954.0,32976.0
Dominica,1954.0,3664.0
Ecuador,1996.0,2.52999E7
Eswatini,1971.0,399376.0
Eswatini,1983.0,271136.0
European Union (28),1967.0,3.4113917E9
Gabon,1998.0,6452915.0
Greece,1968.0,2.2286276E7
High-income countries,2003.0,1.4253794E10
Honduras,1983.0,1976452.0
International aviation,1992.0,2.2372306E8
Iran,2004.0,4.376789E8
Israel,1955.0,4815486.0
Israel,2001.0,6.302357E7
Jordan,1980.0,4695815.0
Kenya,2005.0,8554943.0
Laos,1996.0,749891.0
Costa Rica,1951.0,311440.0
Afghanistan,2014.0,9170309.0
Africa,1957.0,1.415931E8
Africa,1966.0,2.2108208E8
Albania,1972.0,5637977.0
Antigua and Barbuda,1966.0,348080.0
Armenia,1965.0,4152766.2
Armenia,2001.0,3532701.0
Aruba,1967.0,682359.0
Asia (excl. China and India),2016.0,7.1248896E9
Azerbaijan,1991.0,4.97522E7
Bangladesh,2008.0,4.530087E7
Belgium,2014.0,9.702924E7
Belize,1988.0,249152.0
Bosnia and Herzegovina,1990.0,1.9886236E7
Bosnia and Herzegovina,1998.0,1.0550597E7
Bosnia and Herzegovina,2011.0,2.376129E7
Brazil,2012.0,4.98309E8
British Virgin Islands,2021.0,155352.0
Bulgaria,2002.0,4.609935E7
Central America (GCP),2019.0,1.7945283E8
Chad,1999.0,477245.0
Comoros,1983.0,47632.0
Cook Islands,1983.0,51296.0
Equatorial Guinea,1978.0,69616.0
Equatorial Guinea,1997.0,1974754.0
Europe,1962.0,4.3364516E9
Faroe Islands,2018.0,725472.0
Greece,2013.0,8.1713256E7
Haiti,1967.0,259995.02
Hong Kong,1999.0,4.2549016E7
Hungary,1965.0,6.1234132E7
Iceland,1960.0,1212488.0
Indonesia,1989.0,1.3167352E8
Iraq,1972.0,2.9520482E7
Iraq,1979.0,5.282309E7
Israel,1999.0,5.4756052E7
Jamaica,1966.0,3516015.0
Jordan,2009.0,2.1336692E7
Kenya,1995.0,7548754.0
Laos,1994.0,634264.0
Andorra,1975.0,0.0
Antigua and Barbuda,2002.0,406704.0
Asia (excl. China and India),1973.0,2.1339645E9
Bahrain,1960.0,575248.0
Belgium,1967.0,1.0736101E8
Belize,1952.0,25648.0
Belize,1971.0,142896.0
Bolivia,1991.0,1.0495215E7
British Virgin Islands,2020.0,161216.0
Brunei,2001.0,5189616.0
Cameroon,1979.0,1815342.0
Central America (GCP),1956.0,3.2028586E7
China,1980.0,1.4944959E9
China,2022.0,1.1396777E10
Colombia,2002.0,5.5901212E7
Comoros,1972.0,29312.0
Congo,2002.0,2720283.0
Cote d'Ivoire,1985.0,6983584.0
Dominica,1977.0,25648.0
Dominica,2006.0,142896.0
Dominican Republic,1966.0,1669655.0
Dominican Republic,2010.0,2.0553454E7
East Timor,2004.0,496998.0
Europe (excl. EU-27),1993.0,3.1981297E9
Finland,1994.0,6.1732E7
French Polynesia,2006.0,820736.0
Gambia,2000.0,274800.0
Germany,1978.0,1.0791325E9
Guinea,1961.0,615552.0
Guinea,2018.0,3162032.0
Haiti,1992.0,888522.0
High-income countries,2022.0,1.2610532E10
Ireland,1967.0,1.6394835E7
Kuwait,2004.0,6.5630652E7
Kyrgyzstan,1975.0,1.7236654E7
Africa,1950.0,9.4868E7
Africa,1976.0,4.201411E8
Aruba,1961.0,645553.0
Asia (GCP),1986.0,4.7804457E9
Asia (GCP),1998.0,7.306496E9
Bahrain,1956.0,1055232.0
Bangladesh,1986.0,1.1405807E7
Belgium,2011.0,1.0506856E8
Bhutan,1955.0,0.0
Bonaire Sint Eustatius and Saba,1972.0,158107.0
Botswana,1977.0,780432.0
Brazil,1964.0,5.6626316E7
Bulgaria,2011.0,5.3124756E7
Burkina Faso,2009.0,1828977.0
Cambodia,1994.0,1481907.0
Cameroon,1994.0,4879764.0
Central America (GCP),1962.0,4.455408E7
Chile,1995.0,4.1562532E7
Cook Islands,1977.0,29312.0
Cyprus,1981.0,3095654.0
Denmark,1985.0,5.9980548E7
Denmark,2006.0,5.950024E7
Djibouti,2017.0,391759.0
Dominican Republic,2002.0,2.094913E7
Egypt,1955.0,1.0642057E7
El Salvador,1982.0,1752098.0
Ethiopia,2004.0,5158551.0
Faroe Islands,1989.0,578912.0
Faroe Islands,1998.0,622880.0
Faroe Islands,2001.0,762112.0
Fiji,2005.0,1082308.0
Finland,2022.0,3.6163E7
Germany,2018.0,7.5481114E8
Ghana,1971.0,2278441.0
Guyana,2017.0,2326815.0
Hong Kong,1977.0,1.4203904E7
Hungary,2020.0,4.7335468E7
Indonesia,1984.0,1.1246023E8
Iran,1992.0,2.269349E8
Ireland,1987.0,3.0226336E7
Kyrgyzstan,1979.0,1.9242126E7
Laos,1964.0,172208.0
Laos,2015.0,9229252.0
Latvia,1966.0,1.3272422E7
Antigua and Barbuda,1980.0,142896.0
Antigua and Barbuda,2004.0,450672.0
Armenia,1988.0,9290236.0
Bangladesh,1963.0,2893242.0
Bangladesh,1992.0,1.5379904E7
Barbados,1952.0,87936.0
Belarus,2013.0,6.4125556E7
Bolivia,1989.0,4968446.0
Cameroon,2007.0,7409373.0
Central African Republic,2021.0,249235.0
Chile,2009.0,6.5959824E7
Costa Rica,1967.0,875250.0
Costa Rica,2014.0,7748309.0
Croatia,1989.0,2.1670336E7
Cyprus,1968.0,1622201.0
Ecuador,1959.0,1292768.0
Egypt,2016.0,2.3938558E8
El Salvador,1962.0,648261.0
Equatorial Guinea,2002.0,2761457.0
Estonia,1998.0,1.6940746E7
Europe,2001.0,6.2822554E9
Europe,2017.0,5.6384876E9
Europe (excl. EU-28),1958.0,1.1647146E9
European Union (27),2005.0,3.7348554E9
Fiji,1974.0,670185.0
Finland,1966.0,2.948884E7
France,1952.0,2.269865E8
Georgia,1965.0,7733738.0
Greece,1991.0,8.34075E7
Guatemala,1975.0,3519529.0
Guinea,1952.0,170548.0
Guinea-Bissau,1985.0,172208.0
Haiti,1974.0,472091.0
Honduras,1974.0,1553346.0
Hungary,2021.0,4.8563856E7
Iceland,1986.0,1780225.0
Iran,1993.0,2.356069E8
Jamaica,2004.0,1.0574223E7
Kiribati,2005.0,47632.0
Latvia,1973.0,1.8236128E7
Austria,1951.0,2.326409E7
Andorra,1966.0,0.0
Angola,1994.0,1.1353248E7
Anguilla,2022.0,138967.0
Antigua and Barbuda,1974.0,428688.0
Antigua and Barbuda,2005.0,479984.0
Armenia,1984.0,7919893.0
Asia (GCP),1954.0,5.5937594E8
Asia (excl. China and India),1993.0,3.983586E9
Australia,1968.0,1.2876806E8
Bangladesh,1977.0,5784754.0
Bhutan,1978.0,10992.0
Brunei,1965.0,333424.0
Brunei,2004.0,5640577.0
Burkina Faso,2011.0,2130933.0
Cameroon,1976.0,1088970.0
Central America (GCP),1998.0,1.1367465E8
Chad,1954.0,45637.0
China,2011.0,9.532409E9
Costa Rica,1955.0,348080.0
Czechia,1965.0,1.2219964E8
Democratic Republic of Congo,2014.0,5067029.0
Denmark,1980.0,6.0286204E7
Djibouti,1977.0,197856.0
El Salvador,1965.0,1040249.0
Estonia,1983.0,3.579833E7
Ethiopia,2011.0,7402480.0
Faroe Islands,1978.0,399376.0
Gabon,1988.0,4320706.0
Gambia,1970.0,47632.0
Gambia,2005.0,322432.0
Guatemala,2017.0,1.7320534E7
Haiti,1957.0,252696.98
Iceland,2005.0,2978476.0
Iceland,2019.0,3558741.0
Indonesia,2013.0,4.890551E8
International aviation,1981.0,1.0607965E8
International aviation,1991.0,2.4138485E8
International shipping,2018.0,6.46792E8
Japan,1973.0,9.142652E8
Kenya,2013.0,1.3457976E7
Kiribati,2006.0,47632.0
Africa (GCP),1967.0,2.3704517E8
Bangladesh,2012.0,6.07078E7
Bermuda,1971.0,230832.0
Bosnia and Herzegovina,1962.0,5798168.0
Botswana,1987.0,1238432.0
Botswana,1991.0,2634416.0
Brunei,1997.0,6087246.0
Brunei,2002.0,4669874.0
Bulgaria,2010.0,4.7808404E7
Canada,2007.0,5.9375526E8
Central African Republic,1973.0,161216.0
Chile,2017.0,8.413826E7
China,1956.0,2.1582398E8
Colombia,1974.0,3.6394428E7
Comoros,1998.0,91600.0
Cuba,2009.0,2.8396318E7
Curacao,1967.0,1.0269676E7
Cyprus,1989.0,4429735.0
Cyprus,2011.0,7787636.0
Denmark,1959.0,2.6034432E7
Dominican Republic,1988.0,9739755.0
Ecuador,1988.0,1.7168596E7
Egypt,2002.0,1.29155E8
Ethiopia,1955.0,227049.0
Ethiopia,1971.0,1849458.0
Ethiopia,1995.0,2505953.0
European Union (28),1952.0,2.0154593E9
Finland,1974.0,4.6608372E7
France,1964.0,3.6885574E8
French Polynesia,1957.0,51296.0
Georgia,1954.0,3686628.0
Georgia,1989.0,1.6196152E7
High-income countries,1981.0,1.1303913E10
Hong Kong,1964.0,4220066.0
Hungary,1997.0,6.1711716E7
Israel,1976.0,1.9496744E7
Andorra,1950.0,0.0
Bangladesh,1951.0,1226293.0
Africa,1983.0,5.94561E8
Albania,2002.0,3748272.0
Angola,1985.0,4676114.0
Anguilla,2013.0,117248.0
Antigua and Barbuda,1962.0,102592.0
Antigua and Barbuda,2015.0,582576.0
Aruba,1977.0,636760.0
Asia,1996.0,8.596896E9
Asia (excl. China and India),1998.0,4.232877E9
Austria,2011.0,6.9909256E7
Azerbaijan,2014.0,3.4348428E7
Bahamas,1975.0,8246118.5
Bahrain,1972.0,3678656.0
Barbados,1996.0,1339005.0
Bonaire Sint Eustatius and Saba,1971.0,163056.0
British Virgin Islands,2019.0,164880.0
Burundi,1971.0,73280.0
Cameroon,1956.0,238101.0
Central African Republic,1965.0,87936.0
Comoros,1961.0,10992.0
Cuba,2005.0,2.621182E7
Curacao,2005.0,5097735.0
Cyprus,1954.0,443344.0
East Timor,2020.0,646494.0
El Salvador,1983.0,1885365.0
Equatorial Guinea,1959.0,47632.0
Ethiopia,1958.0,318649.0
Europe (excl. EU-28),1953.0,7.3643814E8
European Union (27),1996.0,3.721912E9
European Union (27),2012.0,3.2584294E9
Faroe Islands,2003.0,732800.0
Fiji,2015.0,1319945.0
Finland,1965.0,2.5300086E7
French Polynesia,1993.0,468992.0
Germany,2009.0,7.882858E8
Greece,2020.0,5.5619772E7
Greenland,1979.0,571584.0
Grenada,1963.0,14656.0
Honduras,1970.0,1388032.0
Iceland,2006.0,3155845.0
Indonesia,1976.0,6.178825E7
International aviation,1954.0,5733205.0
International aviation,1959.0,1.1016749E7
International aviation,2007.0,4.4396758E8
Iraq,1976.0,4.873549E7
Iraq,2019.0,1.896065E8
Ireland,1986.0,2.8550302E7
Italy,1958.0,8.759838E7
Japan,1975.0,8.685107E8
Japan,1997.0,1.2442511E9
Jordan,1978.0,3627347.0
Kiribati,2017.0,65952.0
Afghanistan,1992.0,1482054.0
Afghanistan,2004.0,1237247.0
Africa,1994.0,7.902814E8
Angola,1977.0,3527511.0
Asia (excl. China and India),2011.0,6.4185057E9
Australia,1994.0,2.9370093E8
Bahrain,1955.0,1403312.0
Bangladesh,2005.0,3.7676584E7
Barbados,1969.0,479984.0
Bhutan,2008.0,422152.0
Bonaire Sint Eustatius and Saba,1999.0,25207.0
Brazil,1993.0,2.44306E8
Cambodia,1972.0,117348.0
Cameroon,2020.0,9701611.0
Chad,1966.0,84272.0
Chad,2002.0,527549.0
Chile,1984.0,2.2004668E7
Chile,2005.0,6.1127496E7
Croatia,2018.0,1.7724152E7
Cuba,1972.0,2.077737E7
Dominican Republic,2009.0,1.9780666E7
Egypt,1967.0,1.964991E7
Egypt,1985.0,6.380723E7
Egypt,2006.0,1.7919416E8
El Salvador,1958.0,596875.0
Eritrea,2008.0,409357.0
Eritrea,2018.0,623013.0
Estonia,1991.0,3.4147164E7
Ethiopia,2016.0,1.4424923E7
Europe (GCP),1959.0,3.7132884E9
European Union (28),1992.0,4.2724695E9
European Union (28),1993.0,4.1894502E9
Guinea,1996.0,1234768.0
Guyana,2018.0,2502966.0
Hong Kong,1982.0,1.9622766E7
Hong Kong,2012.0,4.274206E7
Israel,1989.0,3.1394252E7
Italy,1952.0,5.062058E7
Jordan,1984.0,8246872.0
Kazakhstan,2014.0,2.7428966E8
Kiribati,1971.0,29312.0
Africa (GCP),1993.0,7.066505E8
Asia (GCP),1987.0,5.00045E9
Austria,2004.0,7.769921E7
Bahrain,1976.0,6569552.0
Bahrain,1999.0,1.831483E7
Bangladesh,1994.0,1.7538016E7
Barbados,1984.0,746995.0
Barbados,2000.0,1748824.0
Benin,1957.0,149102.0
Benin,2001.0,1689104.0
Bolivia,1979.0,4730077.0
Bosnia and Herzegovina,2014.0,1.9311786E7
Burundi,1964.0,47632.0
Burundi,2004.0,197856.0
Burundi,2019.0,688832.0
Cambodia,1982.0,337088.0
Canada,2008.0,5.7680864E8
Chad,1977.0,197856.0
China,1961.0,5.706302E8
China,2002.0,4.1030426E9
Congo,1964.0,267472.0
Curacao,1964.0,9937304.0
Democratic Republic of Congo,1986.0,3345663.0
Dominica,1961.0,10992.0
Ecuador,2012.0,3.7408784E7
Estonia,2003.0,1.7263582E7
Europe,1987.0,7.8254807E9
Europe (GCP),1979.0,7.7452667E9
Fiji,1962.0,230832.0
Finland,1989.0,5.244793E7
French Polynesia,1980.0,293120.0
Gambia,1960.0,18320.0
Germany,1975.0,1.002447E9
Grenada,2019.0,329760.0
Guyana,1992.0,1040576.0
Honduras,1988.0,2464967.0
Honduras,1992.0,2803312.0
Hungary,1956.0,3.3162518E7
International shipping,1955.0,1.805287E8
Israel,2008.0,6.798018E7
Italy,1957.0,8.707797E7
Italy,1975.0,3.4105245E8
Japan,2016.0,1.2024545E9
Jordan,1954.0,252549.0
Jordan,1987.0,9506019.0
Kazakhstan,2019.0,2.7528976E8
Kenya,1960.0,2424144.0
Kyrgyzstan,1966.0,1.1526981E7
Kyrgyzstan,1991.0,1.5656505E7
Latvia,1974.0,1.8943458E7
Benin,1950.0,137812.0
Guinea,1951.0,152514.0
Africa,1987.0,6.897033E8
Antarctica,1992.0,14656.0
Antigua and Barbuda,1978.0,490976.0
Bahamas,1973.0,7862745.0
Barbados,1971.0,483648.0
Barbados,1994.0,1163526.0
Barbados,1995.0,1282955.0
Barbados,2003.0,1699495.0
Benin,1952.0,128858.0
Bhutan,1975.0,3664.0
Bhutan,2003.0,376217.0
Brazil,1980.0,1.8619069E8
Brazil,1983.0,1.6589979E8
Chad,1969.0,161216.0
Chile,1978.0,2.284201E7
Colombia,1964.0,2.1682948E7
Cuba,1956.0,5841673.0
Cuba,1989.0,3.571906E7
Curacao,2017.0,4964720.0
Czechia,1959.0,9.28725E7
Democratic Republic of Congo,1995.0,3096173.0
Democratic Republic of Congo,2006.0,2352548.0
Dominica,2018.0,161216.0
Egypt,2013.0,2.1141891E8
Estonia,1957.0,1.2548095E7
Estonia,1958.0,1.339463E7
Estonia,2018.0,1.7884834E7
Eswatini,1985.0,439680.0
Fiji,1984.0,577209.0
Finland,1987.0,5.75334E7
Greece,1995.0,8.69632E7
High-income countries,1961.0,6.352268E9
Hungary,1960.0,4.532831E7
International shipping,1972.0,4.054924E8
Iran,2011.0,5.6628883E8
Iraq,1985.0,4.4196436E7
Ireland,2009.0,4.2179092E7
Israel,1983.0,2.3709024E7
Italy,1955.0,7.326622E7
Kiribati,2000.0,36640.0
Africa,2011.0,1.2550839E9
Africa,2013.0,1.2654697E9
Asia,2014.0,1.8959088E10
Asia (GCP),2008.0,1.2889317E10
Azerbaijan,1999.0,2.8821594E7
Bangladesh,2011.0,5.6556344E7
Belize,1987.0,227168.0
Bhutan,2015.0,1056506.0
Botswana,2003.0,3825216.0
Brunei,2007.0,8076697.5
Bulgaria,1970.0,6.1173972E7
Bulgaria,2022.0,4.6147496E7
Burkina Faso,1964.0,109920.0
Burkina Faso,2006.0,1360129.0
Cape Verde,2000.0,296784.0
Central America (GCP),1985.0,1.0125307E8
Congo,1994.0,3383880.0
Cook Islands,1990.0,43968.0
Costa Rica,1968.0,1036376.94
Costa Rica,1989.0,2933345.0
Cote d'Ivoire,1982.0,5554624.0
Curacao,1993.0,4895651.0
Democratic Republic of Congo,2005.0,2288361.0
Dominican Republic,1994.0,1.1796446E7
El Salvador,1981.0,1818731.0
Europe,1972.0,6.5521285E9
Europe,2013.0,5.8448507E9
Fiji,1956.0,194192.0
Fiji,2004.0,1340918.0
Finland,1962.0,1.679028E7
Gambia,1976.0,98928.0
Gambia,2013.0,425024.0
Guatemala,1958.0,1128037.0
Honduras,1990.0,2504658.0
Hungary,1955.0,3.5704588E7
Hungary,1966.0,6.167292E7
Iceland,1997.0,2619435.0
Iraq,1970.0,2.3883784E7
Iraq,1993.0,6.3129812E7
Iraq,2016.0,1.5889259E8
Italy,2010.0,4.365343E8
Japan,1985.0,9.1240083E8
Kuwait,2002.0,5.9985636E7
Laos,2004.0,1282484.0
Albania,1950.0,296725.0
Barbados,1951.0,109920.0
Kuwaiti Oil Fires (GCP),1991.0,4.7792483E8
Albania,1967.0,2677493.0
Aruba,1973.0,869461.0
Asia (excl. China and India),1968.0,1.3455978E9
Azerbaijan,1960.0,1.8984488E7
Azerbaijan,2002.0,2.8570334E7
Azerbaijan,2008.0,3.303651E7
Bahamas,1981.0,2798440.0
Bangladesh,1999.0,2.5074988E7
Bosnia and Herzegovina,1976.0,1.4230517E7
Botswana,1980.0,985616.0
Brazil,1957.0,3.597408E7
Brazil,1977.0,1.6236336E8
Brazil,2013.0,5.3241802E8
Burundi,1988.0,227168.0
Burundi,1994.0,234496.0
Canada,1994.0,4.79033E8
Central African Republic,1987.0,260144.0
Central African Republic,2008.0,164880.0
Costa Rica,1981.0,2236213.0
Cote d'Ivoire,2016.0,1.1982747E7
Croatia,1960.0,5805166.0
Cuba,1955.0,6776647.0
Curacao,2003.0,4902170.0
Cyprus,1958.0,765451.0
Czechia,1953.0,6.832228E7
Dominica,1997.0,80608.0
Dominican Republic,2011.0,2.1317914E7
Estonia,1970.0,2.3870596E7
Europe (GCP),1963.0,4.6094705E9
Fiji,1954.0,157552.0
France,2005.0,4.1615114E8
Greece,1956.0,6286093.0
Greenland,1997.0,617858.0
Grenada,1986.0,65952.0
Guatemala,1992.0,5919209.0
Guinea-Bissau,2014.0,260144.0
Haiti,2015.0,2660657.0
Honduras,1953.0,333424.0
Hong Kong,1994.0,3.1079292E7
Indonesia,1995.0,2.2241048E8
Iraq,1987.0,5.2183788E7
Jamaica,1972.0,6282311.0
Kazakhstan,1990.0,2.6817309E8
Kiribati,1965.0,10992.0
Kyrgyzstan,1998.0,5900999.0
Gabon,1951.0,13930.0
Afghanistan,2000.0,1047127.94
Andorra,1976.0,0.0
Andorra,2005.0,575248.0
Argentina,1964.0,5.567004E7
Asia (excl. China and India),1989.0,3.4000637E9
Australia,1963.0,9.599581E7
Bahamas,1966.0,1091872.0
Bangladesh,2007.0,4.264213E7
Bolivia,1952.0,512811.0
Bosnia and Herzegovina,1957.0,4368133.0
Botswana,2016.0,6348201.0
Brunei,1960.0,333424.0
Brunei,2020.0,1.110193E7
Central America (GCP),1966.0,4.466517E7
China,1962.0,4.5961808E8
Congo,1980.0,405529.0
Cook Islands,1975.0,14656.0
Croatia,1954.0,3306424.0
Dominican Republic,1971.0,3518697.0
Eritrea,2011.0,577818.0
European Union (27),1974.0,3.7086784E9
Faroe Islands,2009.0,575248.0
Faroe Islands,2019.0,740128.0
France,1957.0,2.7749702E8
France,1993.0,3.8839798E8
Georgia,2009.0,6135626.0
Germany,1998.0,9.23467E8
Greece,1965.0,1.6998966E7
Greece,1988.0,6.705187E7
Guinea,2010.0,2484192.0
Guyana,1959.0,553264.0
Guyana,1976.0,1751392.0
Iceland,2022.0,3542503.0
International aviation,1979.0,1.0306154E8
Italy,1966.0,2.1398226E8
Kuwait,1971.0,2.7117264E7
Austria,1950.0,2.0894256E7
Bhutan,1951.0,0.0
Jordan,1951.0,161216.0
Afghanistan,2003.0,1559602.0
Albania,2008.0,4397043.0
Angola,1988.0,5049306.0
Angola,2008.0,1.8750156E7
Anguilla,2011.0,124576.0
Antigua and Barbuda,1971.0,425024.0
Antigua and Barbuda,1997.0,311440.0
Australia,1965.0,1.136049E8
Australia,1989.0,2.5683664E8
Bangladesh,1959.0,1840007.0
Belarus,1990.0,1.0834506E8
Belize,2017.0,615552.0
Benin,1984.0,448296.0
Bonaire Sint Eustatius and Saba,1991.0,51594.0
Botswana,1984.0,1044240.0
British Virgin Islands,2003.0,146560.0
British Virgin Islands,2022.0,156784.0
Central African Republic,1962.0,73280.0
Croatia,2004.0,2.288486E7
Cuba,2010.0,3.4199816E7
Curacao,1958.0,8410855.0
Curacao,1973.0,1.3085605E7
Cyprus,1973.0,2503532.0
Cyprus,2022.0,7029358.0
Czechia,1957.0,8.490402E7
Denmark,2001.0,5.5896748E7
Dominica,1960.0,10992.0
Dominica,2011.0,153888.0
Dominican Republic,1977.0,5598920.0
Dominican Republic,2000.0,1.8991626E7
El Salvador,1980.0,2119434.0
Estonia,1964.0,1.8099436E7
Eswatini,2021.0,1131434.0
Ethiopia,1993.0,2993623.0
Ethiopia,2001.0,4264586.0
European Union (28),1957.0,2.49698E9
European Union (28),1968.0,3.599063E9
European Union (28),2016.0,3.4974264E9
French Polynesia,1961.0,58624.0
Gambia,1969.0,47632.0
Germany,1969.0,1.05200083E9
Greenland,1952.0,106256.0
Greenland,2014.0,522611.97
Grenada,1956.0,10992.0
Grenada,1981.0,58624.0
Guatemala,1952.0,644626.0
Guatemala,1960.0,1344242.0
Guatemala,2013.0,1.2811682E7
Haiti,1970.0,384482.0
Hong Kong,1959.0,2703467.0
Iceland,1956.0,948976.0
Italy,1996.0,4.436567E8
Jamaica,1986.0,4547176.0
Kenya,2002.0,7890697.0
Kiribati,1990.0,21984.0
Kuwait,1991.0,4.9284128E8
Laos,1975.0,252815.98
France,1950.0,2.0227864E8
Africa,1973.0,3.7800336E8
Albania,2001.0,3220656.0
Albania,2006.0,3910715.0
Algeria,1976.0,3.9131068E7
Asia,2002.0,1.0012849E10
Asia (GCP),1978.0,3.6923382E9
Asia (excl. China and India),2000.0,4.702127E9
Austria,1986.0,5.3728532E7
Bahrain,1967.0,1003936.06
Bahrain,1993.0,1.6839962E7
Belarus,2012.0,6.2545264E7
Bermuda,1958.0,146560.0
Bermuda,1988.0,644864.0
Bhutan,2004.0,307913.0
Bhutan,2012.0,835194.0
British Virgin Islands,1973.0,25648.0
Brunei,1954.0,359072.0
Brunei,2009.0,7744925.0
Burkina Faso,1996.0,704700.0
Burkina Faso,1997.0,804007.0
Burundi,1957.0,10050.0
Burundi,1960.0,36431.0
Cape Verde,1961.0,21954.0
Cape Verde,2001.0,348080.0
Chile,2000.0,5.8502596E7
Chile,2003.0,5.5100196E7
Congo,2011.0,5046421.0
Croatia,1966.0,8041916.0
Cyprus,1982.0,3157205.0
Democratic Republic of Congo,2012.0,2798720.0
Democratic Republic of Congo,2020.0,3709719.0
Denmark,1972.0,5.957541E7
Dominica,2019.0,172208.0
Egypt,1954.0,1.166443E7
El Salvador,1992.0,3316777.0
Europe,2016.0,5.606777E9
Europe (excl. EU-28),1966.0,1.7773363E9
Gabon,1961.0,164880.0
Germany,1997.0,9.314869E8
Germany,2006.0,8.7749766E8
Greenland,1985.0,509296.0
Guatemala,1955.0,915673.0
Guinea,1959.0,157552.0
Guinea,2009.0,2110464.0
Haiti,1971.0,402743.0
Honduras,1962.0,699586.0
Hong Kong,2003.0,4.320233E7
India,1983.0,3.5219885E8
International shipping,1970.0,3.6184512E8
Jordan,1988.0,9177012.0
Kenya,1974.0,4943558.0
Africa,1999.0,8.9967744E8
Africa (GCP),1961.0,1.6199432E8
Andorra,2002.0,531280.0
Aruba,2002.0,2436560.0
Asia (GCP),1977.0,3.5131075E9
Asia (GCP),1983.0,4.108107E9
Austria,1960.0,3.078448E7
Austria,1999.0,6.567131E7
Bhutan,1957.0,0.0
Botswana,1978.0,831728.0
Brazil,1982.0,1.714997E8
Cameroon,2017.0,9578064.0
Colombia,2013.0,8.8104664E7
Dominica,1984.0,43968.0
Eswatini,1991.0,872032.0
Faroe Islands,2010.0,630208.0
France,1982.0,4.403641E8
Georgia,1958.0,5364110.0
Guatemala,1981.0,3949467.0
Honduras,1996.0,3875521.0
India,1995.0,7.6046163E8
Indonesia,1961.0,2.6001594E7
Jordan,1973.0,2199568.0
Jordan,1991.0,9903911.0
Kuwait,1965.0,3.5390576E7
Laos,1984.0,183200.0
Kenya,1951.0,1392231.0
Afghanistan,1975.0,2121383.0
Africa,2021.0,1.4352141E9
Andorra,1974.0,0.0
Andorra,1993.0,410368.0
Argentina,1987.0,1.14877224E8
Asia (GCP),1975.0,3.1432975E9
Asia (GCP),1993.0,6.47762E9
Asia (excl. China and India),2009.0,5.842581E9
Austria,2005.0,7.90974E7
Bahrain,2018.0,3.2636948E7
Belarus,1964.0,4.977804E7
Belarus,1999.0,5.7965508E7
Belarus,2005.0,5.931029E7
Bermuda,1990.0,501968.03
